"startyr","fuel.general","overnightcategory","plntcode","capacityfactor","fill","EPM"
1942,"gas","CC",NA,NA,1,NA
1942,"gas","CT",NA,NA,1,NA
1942,"gas","FC",NA,NA,1,NA
1942,"gas","ST","10211",0.203169463070881,0,NA
1942,"gas","ST","699",0.294170637284098,0,NA
1942,"geothermal","geothermal",NA,0.7444,1,0.7444
1942,"MSW","MSW",NA,0.6942,1,0.6942
1942,"nuclear","nuclear",NA,0.9168,1,0.9168
1942,"petroleum","CC",NA,NA,1,NA
1942,"petroleum","CT",NA,NA,1,NA
1942,"petroleum","ST",NA,NA,1,NA
1942,"solar","PV",NA,0.2595,1,0.2595
1942,"solar","solar_thermal",NA,0.21475,1,0.21475
1942,"water","hydro","1476",0.958053749472721,0,NA
1942,"water","hydro","2179",1,0,NA
1942,"water","hydro","2578",0.339484994994803,0,NA
1942,"water","hydro","2598",1,0,NA
1942,"water","hydro","262",0.463445863716703,0,NA
1942,"water","hydro","2747",0.552285532779312,0,NA
1942,"water","hydro","2981",1,0,NA
1942,"water","hydro","3319",0.181018937926589,0,NA
1942,"water","hydro","3557",0.11217593177545,0,NA
1942,"water","hydro","3664",0.56692403486924,0,NA
1942,"water","hydro","3727",0.270298879202989,0,NA
1942,"water","hydro","3878",1,0,NA
1942,"water","hydro","3972",0.64832943876437,0,NA
1942,"water","hydro","447",0.883019688257512,0,NA
1942,"water","hydro","48",1,0,NA
1942,"water","hydro","55967",0.536887017923323,0,NA
1942,"water","hydro","6440",1,0,NA
1942,"water","hydro","899",0.434652214319166,0,NA
1942,"wind","wind",NA,0.3396,1,0.3396
1943,"biomass","biomass",NA,0.5544,1,0.5544
1943,"coal","coal","10207",0.479717715218236,0,NA
1943,"gas","CC",NA,NA,1,NA
1943,"gas","CT",NA,NA,1,NA
1943,"gas","FC",NA,NA,1,NA
1943,"gas","ST",NA,NA,1,NA
1943,"geothermal","geothermal",NA,0.7444,1,0.7444
1943,"MSW","MSW",NA,0.6942,1,0.6942
1943,"nuclear","nuclear",NA,0.9168,1,0.9168
1943,"petroleum","CC",NA,NA,1,NA
1943,"petroleum","CT",NA,NA,1,NA
1943,"petroleum","ST",NA,NA,1,NA
1943,"solar","PV",NA,0.2595,1,0.2595
1943,"solar","solar_thermal",NA,0.21475,1,0.21475
1943,"water","hydro","10686",0.392697437746104,0,NA
1943,"water","hydro","1359",0.4197950135153,0,NA
1943,"water","hydro","1781",0.444037583421145,0,NA
1943,"water","hydro","237",0.421320895407653,0,NA
1943,"water","hydro","2615",0.175819471624266,0,NA
1943,"water","hydro","3394",0.526669844164765,0,NA
1943,"water","hydro","3398",1,0,NA
1943,"water","hydro","3414",0.614991009686754,0,NA
1943,"water","hydro","3420",1,0,NA
1943,"water","hydro","3731",1,0,NA
1943,"water","hydro","516",0.232421554853062,0,NA
1943,"water","hydro","6450",1,0,NA
1943,"water","hydro","6482",0.277242814934193,0,NA
1943,"wind","wind",NA,0.3396,1,0.3396
1944,"biomass","biomass","4005",0.341276977430462,0,NA
1944,"coal","coal","10778",0.117971886986301,0,NA
1944,"coal","coal","3121",1,0,NA
1944,"coal","coal","3135",0.474182648401827,0,NA
1944,"coal","coal","4040",0.976256693648817,0,NA
1944,"coal","coal","50247",0.82710137248264,0,NA
1944,"coal","coal","50284",1,0,NA
1944,"coal","coal","58194",0.359972196854389,0,NA
1944,"coal","coal","699",0.473888504102137,0,NA
1944,"gas","CC",NA,NA,1,NA
1944,"gas","CT",NA,NA,1,NA
1944,"gas","FC",NA,NA,1,NA
1944,"gas","ST","10486",0.768356768198345,0,NA
1944,"gas","ST","992",0.219536724075177,0,NA
1944,"geothermal","geothermal",NA,0.7444,1,0.7444
1944,"MSW","MSW","4005",0.242669263425095,0,NA
1944,"nuclear","nuclear",NA,0.9168,1,0.9168
1944,"petroleum","CC",NA,NA,1,NA
1944,"petroleum","CT",NA,NA,1,NA
1944,"petroleum","ST",NA,NA,1,NA
1944,"solar","PV",NA,0.2595,1,0.2595
1944,"solar","solar_thermal",NA,0.21475,1,0.21475
1944,"water","hydro","1510",1,0,NA
1944,"water","hydro","1574",0.83218742015474,0,NA
1944,"water","hydro","2278",1,0,NA
1944,"water","hydro","268",0.641985627902344,0,NA
1944,"water","hydro","3035",0.477766073937478,0,NA
1944,"water","hydro","3293",0.188099769650448,0,NA
1944,"water","hydro","3415",1,0,NA
1944,"water","hydro","4246",0.611941331119413,0,NA
1944,"water","hydro","50395",1,0,NA
1944,"water","hydro","61000",0.842465753424658,0,NA
1944,"water","hydro","6454",1,0,NA
1944,"water","hydro","6543",0.797721656202435,0,NA
1944,"water","hydro","8902",1,0,NA
1944,"wind","wind",NA,0.3396,1,0.3396
1945,"biomass","biomass",NA,0.5544,1,0.5544
1945,"coal","coal","57918",0.145111469245232,0,NA
1945,"gas","CC",NA,NA,1,NA
1945,"gas","CT",NA,NA,1,NA
1945,"gas","FC",NA,NA,1,NA
1945,"gas","ST","50487",0.574303519494204,0,NA
1945,"geothermal","geothermal",NA,0.7444,1,0.7444
1945,"MSW","MSW",NA,0.6942,1,0.6942
1945,"nuclear","nuclear",NA,0.9168,1,0.9168
1945,"petroleum","CC",NA,NA,1,NA
1945,"petroleum","CT","1823",0.189118778301976,0,NA
1945,"petroleum","ST",NA,NA,1,NA
1945,"solar","PV",NA,0.2595,1,0.2595
1945,"solar","solar_thermal",NA,0.21475,1,0.21475
1945,"water","hydro","1377",1,0,NA
1945,"water","hydro","1871",0.678186333413442,0,NA
1945,"wind","wind",NA,0.3396,1,0.3396
1946,"biomass","biomass",NA,0.5544,1,0.5544
1946,"coal","coal","10430",0.960952639498092,0,NA
1946,"coal","coal","2011",0.104132420091324,0,NA
1946,"coal","coal","2858",0.548529680365297,0,NA
1946,"gas","CC",NA,NA,1,NA
1946,"gas","CT","3236",1,0,NA
1946,"gas","FC",NA,NA,1,NA
1946,"gas","ST","2502",0.734863538758469,0,NA
1946,"gas","ST","3236",0.42199426178204,0,NA
1946,"gas","ST","492",0.122475054963639,0,NA
1946,"gas","ST","50732",1,0,NA
1946,"geothermal","geothermal",NA,0.7444,1,0.7444
1946,"MSW","MSW",NA,0.6942,1,0.6942
1946,"nuclear","nuclear",NA,0.9168,1,0.9168
1946,"petroleum","CC",NA,NA,1,NA
1946,"petroleum","CT","1867",0.220205479452055,0,NA
1946,"petroleum","ST","1560",0.406601536228806,0,NA
1946,"petroleum","ST","3236",0.112661374014114,0,NA
1946,"solar","PV",NA,0.2595,1,0.2595
1946,"solar","solar_thermal",NA,0.21475,1,0.21475
1946,"water","hydro","1892",1,0,NA
1946,"water","hydro","2780",0.321452427450698,0,NA
1946,"water","hydro","279",0.990952428258104,0,NA
1946,"water","hydro","3402",1,0,NA
1946,"water","hydro","3847",1,0,NA
1946,"water","hydro","387",1,0,NA
1946,"water","hydro","3913",0.955566496194825,0,NA
1946,"water","hydro","50468",0.32558647260274,0,NA
1946,"water","hydro","54322",0.709952268835616,0,NA
1946,"wind","wind",NA,0.3396,1,0.3396
1947,"biomass","biomass","57919",1,0,NA
1947,"coal","coal","2531",0.761508878741755,0,NA
1947,"coal","coal","2867",0.620385263743638,0,NA
1947,"coal","coal","50041",0.514510774365475,0,NA
1947,"coal","coal","50954",0.592730955098934,0,NA
1947,"coal","coal","58081",0.296624885844749,0,NA
1947,"gas","CC",NA,NA,1,NA
1947,"gas","CT",NA,NA,1,NA
1947,"gas","FC",NA,NA,1,NA
1947,"gas","ST","10430",0.350430863687713,0,NA
1947,"gas","ST","10701",0.546585789383562,0,NA
1947,"gas","ST","2046",0.242129398521604,0,NA
1947,"gas","ST","50041",0.418656482387476,0,NA
1947,"gas","ST","55012",0.322444482496195,0,NA
1947,"geothermal","geothermal",NA,0.7444,1,0.7444
1947,"MSW","MSW",NA,0.6942,1,0.6942
1947,"nuclear","nuclear",NA,0.9168,1,0.9168
1947,"petroleum","CC",NA,NA,1,NA
1947,"petroleum","CT",NA,NA,1,NA
1947,"petroleum","ST","55012",0.992281579718417,0,NA
1947,"solar","PV",NA,0.2595,1,0.2595
1947,"solar","solar_thermal",NA,0.21475,1,0.21475
1947,"water","hydro","196",0.556552788337053,0,NA
1947,"water","hydro","2188",1,0,NA
1947,"water","hydro","3397",0.645158747848442,0,NA
1947,"water","hydro","445",1,0,NA
1947,"water","hydro","6416",0.748035304551155,0,NA
1947,"water","hydro","7079",0.75800035035974,0,NA
1947,"wind","wind",NA,0.3396,1,0.3396
1948,"biomass","biomass",NA,0.5544,1,0.5544
1948,"coal","coal","10039",0.498045500884318,0,NA
1948,"coal","coal","2526",1,0,NA
1948,"coal","coal","2877",0.354870189171559,0,NA
1948,"coal","coal","3132",0.872433734861669,0,NA
1948,"coal","coal","3945",0.482087042654456,0,NA
1948,"coal","coal","54216",0.484953638083305,0,NA
1948,"coal","coal","57916",0.144552036837515,0,NA
1948,"coal","coal","57950",0.153155931682473,0,NA
1948,"gas","CC",NA,NA,1,NA
1948,"gas","CT",NA,NA,1,NA
1948,"gas","FC",NA,NA,1,NA
1948,"gas","ST","52127",0.50172950913242,0,NA
1948,"gas","ST","52191",0.160302511415525,0,NA
1948,"gas","ST","54664",0.60003803652968,0,NA
1948,"gas","ST","57916",0.241574342004002,0,NA
1948,"gas","ST","57919",0.489820871092378,0,NA
1948,"gas","ST","57950",0.157182999648753,0,NA
1948,"gas","ST","734",0.152131816871119,0,NA
1948,"geothermal","geothermal",NA,0.7444,1,0.7444
1948,"MSW","MSW",NA,0.6942,1,0.6942
1948,"nuclear","nuclear",NA,0.9168,1,0.9168
1948,"petroleum","CC",NA,NA,1,NA
1948,"petroleum","CT",NA,NA,1,NA
1948,"petroleum","ST",NA,NA,1,NA
1948,"solar","PV",NA,0.2595,1,0.2595
1948,"solar","solar_thermal",NA,0.21475,1,0.21475
1948,"water","hydro","1504",1,0,NA
1948,"water","hydro","1505",0.696536204066101,0,NA
1948,"water","hydro","1602",0.623027020765154,0,NA
1948,"water","hydro","2368",0.784358475675066,0,NA
1948,"water","hydro","239",0.449801606217514,0,NA
1948,"water","hydro","2506",0.195062785388128,0,NA
1948,"water","hydro","2779",0.876386429088338,0,NA
1948,"water","hydro","291",0.705289193302892,0,NA
1948,"water","hydro","3400",1,0,NA
1948,"water","hydro","3720",0.514835307195333,0,NA
1948,"water","hydro","4043",1,0,NA
1948,"water","hydro","4119",0.758432880299699,0,NA
1948,"water","hydro","4120",0.638974663692911,0,NA
1948,"water","hydro","4133",0.665050187901564,0,NA
1948,"water","hydro","4134",0.642922374429224,0,NA
1948,"water","hydro","6408",0.35465138742536,0,NA
1948,"water","hydro","815",0.892088368065343,0,NA
1948,"water","hydro","823",0.812277871142112,0,NA
1948,"water","hydro","84",1,0,NA
1948,"wind","wind",NA,0.3396,1,0.3396
1949,"biomass","biomass",NA,0.5544,1,0.5544
1949,"coal","coal","7",0.268990336199623,0,NA
1949,"gas","CC",NA,NA,1,NA
1949,"gas","CT",NA,NA,1,NA
1949,"gas","FC",NA,NA,1,NA
1949,"gas","ST","10485",0.320863825236094,0,NA
1949,"gas","ST","117",1,0,NA
1949,"gas","ST","2411",0.119764436644965,0,NA
1949,"gas","ST","399",0.423686297816098,0,NA
1949,"gas","ST","50730",0.503931165497271,0,NA
1949,"gas","ST","54976",0.673721841704718,0,NA
1949,"gas","ST","55113",0.546664768892694,0,NA
1949,"gas","ST","641",0.344721921534223,0,NA
1949,"gas","ST","7",0.161301498080868,0,NA
1949,"geothermal","geothermal",NA,0.7444,1,0.7444
1949,"MSW","MSW","1926",0.526569335976276,0,NA
1949,"nuclear","nuclear",NA,0.9168,1,0.9168
1949,"petroleum","CC",NA,NA,1,NA
1949,"petroleum","CT",NA,NA,1,NA
1949,"petroleum","ST","1559",0.723731076659466,0,NA
1949,"petroleum","ST","2367",0.858940639269406,0,NA
1949,"solar","PV",NA,0.2595,1,0.2595
1949,"solar","solar_thermal",NA,0.21475,1,0.21475
1949,"water","hydro","1785",0.271912643046395,0,NA
1949,"water","hydro","231",0.79016185645192,0,NA
1949,"water","hydro","3071",0.772137029109589,0,NA
1949,"water","hydro","3418",0.249558925601781,0,NA
1949,"water","hydro","3673",0.460759132420091,0,NA
1949,"water","hydro","376",0.903839070118412,0,NA
1949,"water","hydro","3763",0.485938148609382,0,NA
1949,"water","hydro","4080",0.958781496279384,0,NA
1949,"water","hydro","4147",0.576200012683917,0,NA
1949,"water","hydro","443",0.698622808591067,0,NA
1949,"water","hydro","49",1,0,NA
1949,"water","hydro","6438",0.312556719397795,0,NA
1949,"water","hydro","6449",0.206967886134667,0,NA
1949,"water","hydro","7820",0.646237919970088,0,NA
1949,"water","hydro","816",0.486302638466092,0,NA
1949,"wind","wind",NA,0.3396,1,0.3396
1950,"biomass","biomass",NA,0.5544,1,0.5544
1950,"coal","coal","1004",0.552897475122243,0,NA
1950,"coal","coal","1007",0.225715314365999,0,NA
1950,"coal","coal","10321",1,0,NA
1950,"coal","coal","2529",0.992502852048343,0,NA
1950,"coal","coal","2720",1,0,NA
1950,"coal","coal","2848",0.732733927703113,0,NA
1950,"coal","coal","4151",1,0,NA
1950,"coal","coal","50012",0.384636322570124,0,NA
1950,"coal","coal","50316",0.723592803030303,0,NA
1950,"coal","coal","511",0.186860730593607,0,NA
1950,"coal","coal","52017",0.353344876712329,0,NA
1950,"coal","coal","52152",1,0,NA
1950,"coal","coal","57914",0.229238437024353,0,NA
1950,"coal","coal","58066",0.228677362135581,0,NA
1950,"gas","CC",NA,NA,1,NA
1950,"gas","CT",NA,NA,1,NA
1950,"gas","FC",NA,NA,1,NA
1950,"gas","ST","50316",0.565981735159817,0,NA
1950,"gas","ST","52188",0.81970019977169,0,NA
1950,"gas","ST","58066",0.452306876634274,0,NA
1950,"gas","ST","997",0.241693591659341,0,NA
1950,"geothermal","geothermal",NA,0.7444,1,0.7444
1950,"MSW","MSW","1934",0.969233627853881,0,NA
1950,"nuclear","nuclear",NA,0.9168,1,0.9168
1950,"petroleum","CC",NA,NA,1,NA
1950,"petroleum","CT",NA,NA,1,NA
1950,"petroleum","ST",NA,NA,1,NA
1950,"solar","PV",NA,0.2595,1,0.2595
1950,"solar","solar_thermal",NA,0.21475,1,0.21475
1950,"water","hydro","1475",1,0,NA
1950,"water","hydro","1751",1,0,NA
1950,"water","hydro","1865",1,0,NA
1950,"water","hydro","2568",0.491047150684931,0,NA
1950,"water","hydro","275",0.405799785716088,0,NA
1950,"water","hydro","2751",0.305103159704606,0,NA
1950,"water","hydro","3040",1,0,NA
1950,"water","hydro","3321",0.838986134364959,0,NA
1950,"water","hydro","3424",0.676001872835122,0,NA
1950,"water","hydro","3689",0.286910197869102,0,NA
1950,"water","hydro","4007",0.322154274592206,0,NA
1950,"water","hydro","4018",0.909496802089197,0,NA
1950,"water","hydro","4079",1,0,NA
1950,"water","hydro","4180",0.819456189751395,0,NA
1950,"water","hydro","513",0.245658685458377,0,NA
1950,"water","hydro","760",0.216621032974281,0,NA
1950,"water","hydro","810",1,0,NA
1950,"water","hydro","8905",0.367611618467783,0,NA
1950,"wind","wind",NA,0.3396,1,0.3396
1951,"biomass","biomass","50807",1,0,NA
1951,"coal","coal","1046",0.836128709008436,0,NA
1951,"coal","coal","10476",0.53497802436423,0,NA
1951,"coal","coal","1360",0.207859462201928,0,NA
1951,"coal","coal","2716",1,0,NA
1951,"coal","coal","3152",0.936674835960096,0,NA
1951,"coal","coal","52089",1,0,NA
1951,"coal","coal","54407",0.167903951552511,0,NA
1951,"coal","coal","54428",1,0,NA
1951,"coal","coal","54677",0.230004717428529,0,NA
1951,"coal","coal","56163",1,0,NA
1951,"gas","CC",NA,NA,1,NA
1951,"gas","CT","54744",0.609734089611872,0,NA
1951,"gas","FC",NA,NA,1,NA
1951,"gas","ST","10436",1,0,NA
1951,"gas","ST","50933",0.118431947162427,0,NA
1951,"gas","ST","50991",1,0,NA
1951,"gas","ST","52089",1,0,NA
1951,"gas","ST","54407",0.212381563926941,0,NA
1951,"gas","ST","54743",0.145608233447489,0,NA
1951,"gas","ST","54744",0.212033984969559,0,NA
1951,"gas","ST","6516",0.254033485540335,0,NA
1951,"geothermal","geothermal",NA,0.7444,1,0.7444
1951,"MSW","MSW",NA,0.6942,1,0.6942
1951,"nuclear","nuclear",NA,0.9168,1,0.9168
1951,"petroleum","CC",NA,NA,1,NA
1951,"petroleum","CT",NA,NA,1,NA
1951,"petroleum","ST","2496",0.327469449880409,0,NA
1951,"solar","PV",NA,0.2595,1,0.2595
1951,"solar","solar_thermal",NA,0.21475,1,0.21475
1951,"water","hydro","10824",0.35763820735486,0,NA
1951,"water","hydro","1380",0.728613560461139,0,NA
1951,"water","hydro","152",0.653447407031604,0,NA
1951,"water","hydro","3036",0.533379136601086,0,NA
1951,"water","hydro","3053",1,0,NA
1951,"water","hydro","320",0.451578329786428,0,NA
1951,"water","hydro","3416",0.355794628169057,0,NA
1951,"water","hydro","3685",0.368064203680642,0,NA
1951,"water","hydro","3728",0.550759622864874,0,NA
1951,"water","hydro","4142",0.387292052329442,0,NA
1951,"water","hydro","517",0.500266687481299,0,NA
1951,"water","hydro","6393",0.750228334717033,0,NA
1951,"water","hydro","6417",0.589673036811545,0,NA
1951,"wind","wind",NA,0.3396,1,0.3396
1952,"biomass","biomass","3982",0.721710635852515,0,NA
1952,"biomass","biomass","4146",0.474421672266736,0,NA
1952,"coal","coal","10320",0.82188601283021,0,NA
1952,"coal","coal","10792",0.186936578371385,0,NA
1952,"coal","coal","10855",0.270900241818874,0,NA
1952,"coal","coal","1239",0.982662952598391,0,NA
1952,"coal","coal","1723",1,0,NA
1952,"coal","coal","2122",0.294990383062444,0,NA
1952,"coal","coal","2527",1,0,NA
1952,"coal","coal","2723",0.803074253714519,0,NA
1952,"coal","coal","3115",1,0,NA
1952,"coal","coal","4146",0.103493741428937,0,NA
1952,"coal","coal","54331",0.593008667579909,0,NA
1952,"gas","CC",NA,NA,1,NA
1952,"gas","CT",NA,NA,1,NA
1952,"gas","FC",NA,NA,1,NA
1952,"gas","ST","1407",0.195309413126909,0,NA
1952,"gas","ST","2048",0.14442102842173,0,NA
1952,"gas","ST","52106",0.291705096543633,0,NA
1952,"gas","ST","52146",0.875436073059361,0,NA
1952,"gas","ST","52175",0.776189927643133,0,NA
1952,"gas","ST","54374",0.367992558918839,0,NA
1952,"geothermal","geothermal",NA,0.7444,1,0.7444
1952,"MSW","MSW",NA,0.6942,1,0.6942
1952,"nuclear","nuclear",NA,0.9168,1,0.9168
1952,"petroleum","CC",NA,NA,1,NA
1952,"petroleum","CT",NA,NA,1,NA
1952,"petroleum","ST","1553",0.139297641894426,0,NA
1952,"petroleum","ST","647",0.296234370239383,0,NA
1952,"solar","PV",NA,0.2595,1,0.2595
1952,"solar","solar_thermal",NA,0.21475,1,0.21475
1952,"water","hydro","1779",0.831257783312578,0,NA
1952,"water","hydro","2530",1,0,NA
1952,"water","hydro","2638",0.29585712201928,0,NA
1952,"water","hydro","2743",0.429600013116344,0,NA
1952,"water","hydro","3026",0.485322402871946,0,NA
1952,"water","hydro","3037",0.612978337407561,0,NA
1952,"water","hydro","393",0.183158564598442,0,NA
1952,"water","hydro","401",0.203129733369147,0,NA
1952,"water","hydro","505",0.444580021421726,0,NA
1952,"water","hydro","54134",1,0,NA
1952,"water","hydro","707",1,0,NA
1952,"water","hydro","812",0.616758517832239,0,NA
1952,"water","hydro","833",1,0,NA
1952,"wind","wind",NA,0.3396,1,0.3396
1953,"biomass","biomass","54103",0.802067632850242,0,NA
1953,"coal","coal","1361",0.274889711844472,0,NA
1953,"coal","coal","1891",0.543219268408237,0,NA
1953,"coal","coal","1918",0.144527992852889,0,NA
1953,"coal","coal","2642",1,0,NA
1953,"coal","coal","2732",0.693390318431089,0,NA
1953,"coal","coal","2864",1,0,NA
1953,"coal","coal","3776",0.822362321528835,0,NA
1953,"coal","coal","3788",1,0,NA
1953,"coal","coal","3936",0.441035036351557,0,NA
1953,"coal","coal","3942",0.855545171103912,0,NA
1953,"coal","coal","3992",0.797209488205999,0,NA
1953,"coal","coal","465",1,0,NA
1953,"coal","coal","50151",0.201235024036022,0,NA
1953,"coal","coal","50244",1,0,NA
1953,"coal","coal","54211",1,0,NA
1953,"coal","coal","642",0.241756228496878,0,NA
1953,"coal","coal","863",0.816591202106216,0,NA
1953,"gas","CC",NA,NA,1,NA
1953,"gas","CT",NA,NA,1,NA
1953,"gas","FC",NA,NA,1,NA
1953,"gas","ST","10454",0.230327283105023,0,NA
1953,"gas","ST","147",0.266459043028678,0,NA
1953,"gas","ST","1595",0.428290516645665,0,NA
1953,"gas","ST","169",0.216017138072883,0,NA
1953,"gas","ST","2390",0.186088764619023,0,NA
1953,"gas","ST","247",0.665031080777642,0,NA
1953,"gas","ST","2493",0.440514881204187,0,NA
1953,"gas","ST","2513",0.316804152628585,0,NA
1953,"gas","ST","2514",0.482854060257864,0,NA
1953,"gas","ST","2539",0.629474547248665,0,NA
1953,"gas","ST","3648",0.39135003500721,0,NA
1953,"gas","ST","50151",0.208406666666667,0,NA
1953,"gas","ST","50920",0.171078735707763,0,NA
1953,"gas","ST","54094",0.804259621656882,0,NA
1953,"geothermal","geothermal",NA,0.7444,1,0.7444
1953,"MSW","MSW",NA,0.6942,1,0.6942
1953,"nuclear","nuclear",NA,0.9168,1,0.9168
1953,"petroleum","CC",NA,NA,1,NA
1953,"petroleum","CT",NA,NA,1,NA
1953,"petroleum","ST","1595",0.200057500736213,0,NA
1953,"petroleum","ST","2493",0.145694076032201,0,NA
1953,"petroleum","ST","2539",0.126088184931507,0,NA
1953,"petroleum","ST","54103",0.880232888955066,0,NA
1953,"petroleum","ST","630",0.333544272384356,0,NA
1953,"solar","PV",NA,0.2595,1,0.2595
1953,"solar","solar_thermal",NA,0.21475,1,0.21475
1953,"water","hydro","1777",0.320930791009873,0,NA
1953,"water","hydro","1780",0.346447566050007,0,NA
1953,"water","hydro","2203",0.505182647896972,0,NA
1953,"water","hydro","2483",0.21400355183494,0,NA
1953,"water","hydro","2614",0.467271561873213,0,NA
1953,"water","hydro","3003",0.694257325888278,0,NA
1953,"water","hydro","3004",0.361068912041218,0,NA
1953,"water","hydro","3020",0.366372118495969,0,NA
1953,"water","hydro","3021",0.229001775097894,0,NA
1953,"water","hydro","3077",0.382869524775917,0,NA
1953,"water","hydro","3323",0.461745843337581,0,NA
1953,"water","hydro","3395",0.281505326857166,0,NA
1953,"water","hydro","3401",0.382439275748351,0,NA
1953,"water","hydro","3833",0.488971350094685,0,NA
1953,"water","hydro","3834",0.197721658983952,0,NA
1953,"water","hydro","385",0.600136563504143,0,NA
1953,"water","hydro","3852",0.504688551729156,0,NA
1953,"water","hydro","3978",0.451339882846732,0,NA
1953,"water","hydro","3996",0.891456655861131,0,NA
1953,"water","hydro","407",0.204027039126153,0,NA
1953,"water","hydro","50408",1,0,NA
1953,"water","hydro","56704",0.642601407914764,0,NA
1953,"water","hydro","6414",0.210299073365139,0,NA
1953,"water","hydro","6520",0.335469538572459,0,NA
1953,"water","hydro","6580",1,0,NA
1953,"water","hydro","722",0.286440704943909,0,NA
1953,"wind","wind",NA,0.3396,1,0.3396
1954,"biomass","biomass",NA,0.5544,1,0.5544
1954,"coal","coal","10148",0.166726108447489,0,NA
1954,"coal","coal","1379",1,0,NA
1954,"coal","coal","2171",0.102553680527256,0,NA
1954,"coal","coal","2384",0.639325925280666,0,NA
1954,"coal","coal","2861",0.614707674352672,0,NA
1954,"coal","coal","3145",0.576561812954507,0,NA
1954,"coal","coal","3159",0.373890378806987,0,NA
1954,"coal","coal","3264",0.57434558712243,0,NA
1954,"coal","coal","3295",1,0,NA
1954,"coal","coal","4057",0.740998097412481,0,NA
1954,"coal","coal","50557",0.431380971667301,0,NA
1954,"coal","coal","50933",0.637975463514341,0,NA
1954,"coal","coal","50956",0.31390266649135,0,NA
1954,"coal","coal","887",1,0,NA
1954,"coal","coal","991",1,0,NA
1954,"gas","CC",NA,NA,1,NA
1954,"gas","CT","2997",0.267762872878482,0,NA
1954,"gas","FC",NA,NA,1,NA
1954,"gas","ST","10491",0.455034187214612,0,NA
1954,"gas","ST","118",0.137828630136986,0,NA
1954,"gas","ST","1270",0.432413219693068,0,NA
1954,"gas","ST","1391",1,0,NA
1954,"gas","ST","2629",0.592177144674861,0,NA
1954,"gas","ST","4057",0.173644731700567,0,NA
1954,"gas","ST","50190",0.377506697006596,0,NA
1954,"geothermal","geothermal",NA,0.7444,1,0.7444
1954,"MSW","MSW",NA,0.6942,1,0.6942
1954,"nuclear","nuclear",NA,0.9168,1,0.9168
1954,"petroleum","CC",NA,NA,1,NA
1954,"petroleum","CT",NA,NA,1,NA
1954,"petroleum","ST",NA,NA,1,NA
1954,"solar","PV",NA,0.2595,1,0.2595
1954,"solar","solar_thermal",NA,0.21475,1,0.21475
1954,"water","hydro","10798",1,0,NA
1954,"water","hydro","1492",0.680632243728549,0,NA
1954,"water","hydro","1911",1,0,NA
1954,"water","hydro","2353",0.891649477509324,0,NA
1954,"water","hydro","2545",0.748707455906792,0,NA
1954,"water","hydro","261",0.445686974479467,0,NA
1954,"water","hydro","2611",0.447922726192538,0,NA
1954,"water","hydro","2741",0.364461074468685,0,NA
1954,"water","hydro","2778",0.295861756291669,0,NA
1954,"water","hydro","3074",0.53791832557663,0,NA
1954,"water","hydro","3641",0.573660177841865,0,NA
1954,"water","hydro","3778",0.286045638318113,0,NA
1954,"water","hydro","386",1,0,NA
1954,"water","hydro","50409",1,0,NA
1954,"water","hydro","518",0.266160652140095,0,NA
1954,"water","hydro","519",0.511411303222804,0,NA
1954,"water","hydro","6202",0.890335561290892,0,NA
1954,"water","hydro","6400",1,0,NA
1954,"water","hydro","6410",0.27263871091139,0,NA
1954,"water","hydro","6623",1,0,NA
1954,"water","hydro","845",0.483909545553381,0,NA
1954,"water","hydro","91",0.843226783147303,0,NA
1954,"wind","wind",NA,0.3396,1,0.3396
1955,"biomass","biomass","2367",0.700251142590286,0,NA
1955,"biomass","biomass","50396",0.429230131257135,0,NA
1955,"biomass","biomass","56024",0.594939825653798,0,NA
1955,"coal","coal","10302",0.162429803301721,0,NA
1955,"coal","coal","1570",0.763417338889435,0,NA
1955,"coal","coal","1626",1,0,NA
1955,"coal","coal","2367",1,0,NA
1955,"coal","coal","2549",1,0,NA
1955,"coal","coal","2843",0.343913765018265,0,NA
1955,"coal","coal","2857",0.475341165175222,0,NA
1955,"coal","coal","2876",0.665916953207817,0,NA
1955,"coal","coal","3148",0.819485507210637,0,NA
1955,"coal","coal","3406",1,0,NA
1955,"coal","coal","3407",1,0,NA
1955,"coal","coal","3938",1,0,NA
1955,"coal","coal","862",0.558683804910593,0,NA
1955,"coal","coal","983",1,0,NA
1955,"gas","CC",NA,NA,1,NA
1955,"gas","CT",NA,NA,1,NA
1955,"gas","FC",NA,NA,1,NA
1955,"gas","ST","3295",0.166159493150685,0,NA
1955,"gas","ST","3455",0.28807293726652,0,NA
1955,"gas","ST","3500",0.133880599598616,0,NA
1955,"gas","ST","3559",0.319536831934225,0,NA
1955,"gas","ST","3992",0.148742703990471,0,NA
1955,"gas","ST","493",0.120238436005198,0,NA
1955,"gas","ST","50249",0.766491325277849,0,NA
1955,"gas","ST","50729",0.407853577318702,0,NA
1955,"gas","ST","52133",1,0,NA
1955,"gas","ST","54291",1,0,NA
1955,"gas","ST","54779",0.304065258216669,0,NA
1955,"gas","ST","610",0.250796457389238,0,NA
1955,"gas","ST","638",0.599673519456781,0,NA
1955,"geothermal","geothermal",NA,0.7444,1,0.7444
1955,"MSW","MSW","2039",0.743943479893484,0,NA
1955,"nuclear","nuclear",NA,0.9168,1,0.9168
1955,"petroleum","CC",NA,NA,1,NA
1955,"petroleum","CT",NA,NA,1,NA
