"yr","plntcode","overnightcategory","fuel.general","capacityfactor"
2014,"58661","wind","wind",0.263027128659683
2014,"58682","PV","solar",0.135210553018772
2014,"58716","PV","solar",0.200005188875052
2014,"58718","PV","solar",0.172964231354642
2014,"58719","wind","wind",0.282621236539448
2014,"58721","PV","solar",0.136144406392694
2014,"58751","PV","solar",0.152054794520548
2014,"58752","PV","solar",0.150913242009132
2014,"58753","PV","solar",0.115677321156773
2014,"58754","PV","solar",0.115372907153729
2014,"58755","PV","solar",0.117808219178082
2014,"58761","PV","solar",0.165011415525114
2014,"58762","PV","solar",0.148573059360731
2014,"58765","wind","wind",0.139590196097045
2014,"58770","PV","solar",0.134146689497717
2014,"58774","wind","wind",0.164589891942483
2014,"58801","PV","solar",0.106107305936073
2014,"58814","PV","solar",0.260350076103501
2014,"58836","wind","wind",0.294258299395286
2014,"58845","PV","solar",0.191187214611872
2014,"58849","PV","solar",0.13824200913242
2014,"58861","PV","solar",0.162604109589041
2014,"58884","wind","wind",0.11815887136386
2014,"58901","hydro","water",0.284831621004566
2014,"58918","PV","solar",0.182458143074581
2014,"58936","PV","solar",0.143692922374429
2014,"58937","PV","solar",0.109703196347032
2014,"58942","PV","solar",0.111709067188519
2014,"58949","PV","solar",0.102130898021309
2014,"58959","PV","solar",0.165565883887802
2014,"58961","PV","solar",0.16522602739726
2014,"58963","PV","solar",0.215517123287671
2014,"58966","wind","wind",0.22791095890411
2014,"58980","CT","gas",0.425799086757991
2014,"58981","wind","wind",0.152824366446164
2014,"59003","wind","wind",0.204090759308949
2014,"59010","PV","solar",0.190864518273588
2014,"59020","PV","solar",0.227404394977169
2014,"59044","PV","solar",0.155612633181126
2014,"59080","PV","solar",0.109246575342466
2014,"59083","wind","wind",0.139756529498263
2014,"59094","PV","solar",0.122431506849315
2014,"59095","PV","solar",0.121376712328767
2014,"59096","PV","solar",0.116404109589041
2014,"59098","PV","solar",0.102390410958904
2014,"59100","PV","solar",0.102576647097195
2014,"59106","PV","solar",0.122659817351598
2014,"59110","PV","solar",0.108237815674215
2014,"59122","PV","solar",0.151826484018265
2014,"59123","PV","solar",0.109885844748858
2014,"59124","PV","solar",0.174847792998478
2014,"59125","PV","solar",0.175513698630137
2014,"59126","PV","solar",0.178812785388128
2014,"59186","PV","solar",0.102804957599478
2014,"59189","PV","solar",0.176369863013699
2014,"59191","PV","solar",0.119132420091324
2014,"59242","PV","solar",0.127568493150685
2014,"59310","CT","gas",0.124429794520548
2014,"59328","wind","wind",0.172260273972603
2014,"59365","PV","solar",0.133584940825645
2014,"59366","PV","solar",0.13806697108067
2014,"59466","PV","solar",0.14605863975006
2014,"59489","PV","solar",0.133494493687886
2014,"59529","CT","gas",0.345176940639269
2014,"59579","PV","solar",0.1787100456621
2014,"59649","CT","gas",0.389113740141137
2014,"59650","CT","gas",0.686073059360731
2014,"59688","CT","gas",0.601111111111111
2014,"59711","CT","gas",0.918735730593607
2014,"59736","wind","wind",0.125510694544581
2014,"59765","PV","solar",0.104908675799087
2014,"59766","PV","solar",0.116133942161339
2014,"59768","PV","solar",0.110958904109589
2014,"59779","PV","solar",0.299412915851272
2014,"59790","PV","solar",0.129118150684932
2014,"59802","FC","gas",0.399958488999585
2014,"59803","FC","gas",0.772831050228311
2014,"59804","FC","gas",0.469800747198007
2014,"59805","FC","gas",0.446658364466584
2014,"59821","PV","solar",0.112975646879756
2014,"59822","PV","solar",0.169463470319635
2014,"619","CC","gas",0.419555235274413
2014,"58121","wind","wind",0.196924942922374
2015,"3651","hydro","water",0.314840182648402
2015,"6231","hydro","water",0.473363774733638
2015,"214","hydro","water",0.334246575342466
2015,"7147","hydro","water",0.3779299847793
2015,"717","hydro","water",0.24853228962818
2015,"253","hydro","water",0.348173515981735
2015,"6532","hydro","water",0.114682121531437
2015,"3117","hydro","water",0.758346146677849
2015,"255","hydro","water",0.245490867579909
2015,"58696","hydro","water",1
2015,"6207","hydro","water",0.285261288685946
2015,"229","hydro","water",0.329664057403783
2015,"296","hydro","water",1
2015,"325","hydro","water",1
2015,"340","hydro","water",0.342798706240487
2015,"3643","hydro","water",0.465342465753425
2015,"3710","hydro","water",0.242076282567822
2015,"3989","hydro","water",0.527397260273973
2015,"472","hydro","water",0.861301369863014
2015,"6422","hydro","water",1
2015,"10413","hydro","water",1
2015,"233","hydro","water",0.380697384806974
2015,"2606","hydro","water",0.331977739726027
2015,"394","hydro","water",0.156535388127854
2015,"2580","hydro","water",0.140011415525114
2015,"365","hydro","water",0.259878819810327
2015,"476","hydro","water",0.636225266362253
2015,"57190","hydro","water",1
2015,"6388","hydro","water",0.891372266282144
2015,"1482","hydro","water",0.603500761035008
2015,"323","hydro","water",0.392631513104397
2015,"3272","hydro","water",0.389377219685439
2015,"3658","hydro","water",0.208523592085236
2015,"3866","hydro","water",1
2015,"50190","hydro","water",0.399118150684932
2015,"1700","hydro","water",0.342161339421613
2015,"1701","hydro","water",1
2015,"2557","hydro","water",1
2015,"342","hydro","water",0.326103500761035
2015,"6531","hydro","water",0.190877092846271
2015,"1704","hydro","water",0.459398782343988
2015,"2544","hydro","water",1
2015,"2579","hydro","water",0.39187595129376
2015,"2707","hydro","water",0.461145450495601
2015,"3032","hydro","water",0.191600576784427
2015,"3772","hydro","water",0.508942161339422
2015,"3773","hydro","water",0.227475477760866
2015,"3971","hydro","water",1
2015,"3974","hydro","water",1
2015,"3998","hydro","water",1
2015,"50047","hydro","water",0.694109589041096
2015,"58277","hydro","water",0.626975763962065
2015,"6083","hydro","water",0.459926750380517
2015,"6119","hydro","water",0.400756278538813
2015,"818","hydro","water",1
2015,"1109","hydro","water",0.865345283046482
2015,"1488","hydro","water",1
2015,"1712","hydro","water",0.508190639269406
2015,"1756","hydro","water",0.768050799086758
2015,"2185","hydro","water",1
2015,"324","hydro","water",0.172360839312894
2015,"327","hydro","water",0.422802511415525
2015,"338","hydro","water",0.291619101978691
2015,"3412","hydro","water",1
2015,"3413","hydro","water",0.504144331943617
2015,"3656","hydro","water",0.224794520547945
2015,"3659","hydro","water",0.44486301369863
2015,"4065","hydro","water",0.328587736464449
2015,"6047","hydro","water",0.525494672754947
2015,"10540","hydro","water",0.456716133942161
2015,"1784","hydro","water",1
2015,"1900","hydro","water",1
2015,"2595","hydro","water",0.447907153729072
2015,"3655","hydro","water",0.143525291483797
2015,"3722","hydro","water",0.265062151192288
2015,"560","hydro","water",0.392338914256722
2015,"6513","hydro","water",0.384018264840183
2015,"2726","hydro","water",0.428697214257902
2015,"4011","hydro","water",1
2015,"50178","hydro","water",0.18914098173516
2015,"62","hydro","water",0.770890410958904
2015,"6484","hydro","water",0.745952677459527
2015,"712","hydro","water",1
2015,"1629","hydro","water",1
2015,"1714","hydro","water",0.356575342465753
2015,"1943","hydro","water",0.559530821917808
2015,"2194","hydro","water",1
2015,"241","hydro","water",0.122649744829439
2015,"2559","hydro","water",0.540525114155251
2015,"2560","hydro","water",0.644634703196347
2015,"3257","hydro","water",0.364970260263178
2015,"357","hydro","water",0.314528216389557
2015,"3854","hydro","water",0.629175678923336
2015,"3868","hydro","water",0.721651445966514
2015,"723","hydro","water",0.661472602739726
2015,"1634","hydro","water",0.169907202828104
2015,"1757","hydro","water",0.776092628832355
2015,"1898","hydro","water",0.677511415525114
2015,"2571","hydro","water",1
2015,"3258","hydro","water",0.306174606419955
2015,"3716","hydro","water",0.156868340943683
2015,"3724","hydro","water",0.177116262732701
2015,"3725","hydro","water",0.236508924865089
2015,"3860","hydro","water",0.299640746709643
2015,"4015","hydro","water",0.492382889460631
2015,"466","hydro","water",0.143196347031963
2015,"50010","hydro","water",0.771419130016823
2015,"820","hydro","water",0.885374697824335
2015,"829","hydro","water",0.329497716894977
2015,"986","hydro","water",0.758998119795864
2015,"1498","hydro","water",0.355236872146119
2015,"1637","hydro","water",0.308112157534247
2015,"1698","hydro","water",0.341085667552648
2015,"1705","hydro","water",0.374074074074074
2015,"2186","hydro","water",0.768844534817352
2015,"2555","hydro","water",1
2015,"3045","hydro","water",1
2015,"318","hydro","water",0.355081108505766
2015,"3290","hydro","water",0.776065449010654
2015,"3973","hydro","water",1
2015,"474","hydro","water",0.101598173515982
2015,"1607","hydro","water",1
2015,"1852","hydro","water",0.207477168949772
2015,"2564","hydro","water",1
2015,"2607","hydro","water",0.361872146118721
2015,"3270","hydro","water",0.486026174168297
2015,"3404","hydro","water",0.937685459940653
2015,"3712","hydro","water",0.704924983692107
2015,"3867","hydro","water",1
2015,"6544","hydro","water",0.733333333333333
2015,"827","hydro","water",0.21880102393801
2015,"1775","hydro","water",0.758809339191867
2015,"2358","hydro","water",1
2015,"2481","hydro","water",0.290073249619482
2015,"2546","hydro","water",0.577359208523592
2015,"2550","hydro","water",0.990639269406393
2015,"2617","hydro","water",1
2015,"2619","hydro","water",0.67322929046517
2015,"2736","hydro","water",0.448881278538813
2015,"294","hydro","water",0.345542237442922
2015,"317","hydro","water",0.202725004648856
2015,"3714","hydro","water",0.337043378995434
2015,"378","hydro","water",0.339155251141553
2015,"4002","hydro","water",1
2015,"50476","hydro","water",0.599961948249619
2015,"50614","hydro","water",1
2015,"54894","hydro","water",0.758935166532366
2015,"54895","hydro","water",0.706715528022569
2015,"56314","hydro","water",0.410451547437849
2015,"1509","hydro","water",1
2015,"1787","hydro","water",1
2015,"1842","hydro","water",0.76398401826484
2015,"2195","hydro","water",1
2015,"235","hydro","water",0.145506181089208
2015,"243","hydro","water",0.252922374429224
2015,"244","hydro","water",0.352728310502283
2015,"2581","hydro","water",0.245072298325723
2015,"284","hydro","water",0.478139269406393
2015,"3275","hydro","water",0.381215119228818
2015,"339","hydro","water",0.10006946105057
2015,"4044","hydro","water",1
2015,"54462","hydro","water",0.664954337899543
2015,"6459","hydro","water",1
2015,"825","hydro","water",1
2015,"10544","hydro","water",0.817351598173516
2015,"1716","hydro","water",0.349516518936342
2015,"1754","hydro","water",0.857461602324616
2015,"1895","hydro","water",0.501902587519026
2015,"1901","hydro","water",1
2015,"2641","hydro","water",0.858706932337069
2015,"265","hydro","water",0.242635996515955
2015,"274","hydro","water",0.300714077528417
2015,"3975","hydro","water",0.9203934998657
2015,"4045","hydro","water",0.443302891933029
2015,"4077","hydro","water",1
2015,"4183","hydro","water",0.686872146118721
2015,"50933","hydro","water",0.963812785388128
2015,"6529","hydro","water",0.352405613097227
2015,"736","hydro","water",1
2015,"9096","hydro","water",0.438059360730594
2015,"1603","hydro","water",1
2015,"1761","hydro","water",0.387699771689498
2015,"1899","hydro","water",0.554794520547945
2015,"1902","hydro","water",0.565182648401827
2015,"1987","hydro","water",0.165525114155251
2015,"222","hydro","water",0.254241378030219
2015,"2354","hydro","water",1
2015,"2548","hydro","water",0.297752568493151
2015,"2728","hydro","water",0.210979832572298
2015,"3256","hydro","water",0.368569254185693
2015,"3790","hydro","water",0.522178734507502
2015,"4067","hydro","water",0.427813591189901
2015,"4102","hydro","water",0.337899543378995
2015,"50157","hydro","water",0.162037037037037
2015,"50158","hydro","water",0.329932458143075
2015,"50159","hydro","water",0.352549467275495
2015,"50160","hydro","water",0.266742770167428
2015,"55685","hydro","water",0.542332572298326
2015,"706","hydro","water",1
2015,"998","hydro","water",0.324185275536373
2015,"10530","hydro","water",0.5137899543379
2015,"1067","hydro","water",0.607876712328767
2015,"1478","hydro","water",1
2015,"1497","hydro","water",0.361260600130463
2015,"1693","hydro","water",0.400328196347032
2015,"1778","hydro","water",0.461076230339929
2015,"1894","hydro","water",0.426778919330289
2015,"238","hydro","water",0.184337899543379
2015,"2486","hydro","water",0.297390284119736
2015,"2543","hydro","water",0.236815068493151
2015,"2563","hydro","water",0.301004566210046
2015,"2572","hydro","water",0.328175207170641
2015,"2573","hydro","water",0.515753424657534
2015,"2616","hydro","water",0.720119863013699
2015,"2630","hydro","water",0.175799086757991
2015,"2700","hydro","water",0.292561587462653
2015,"353","hydro","water",0.178173111892351
2015,"3746","hydro","water",0.219860975212003
2015,"3764","hydro","water",0.181189751395231
2015,"4061","hydro","water",0.330925371004566
2015,"4071","hydro","water",0.927994380049175
2015,"440","hydro","water",0.200862506341958
2015,"55288","hydro","water",1
2015,"57069","hydro","water",0.583219178082192
2015,"725","hydro","water",0.492544235159817
2015,"774","hydro","water",1
2015,"831","hydro","water",0.113950558967092
2015,"10520","hydro","water",0.503488077118214
2015,"1354","hydro","water",0.396478998672237
2015,"1501","hydro","water",0.429275633042756
2015,"1567","hydro","water",0.146700913242009
2015,"1708","hydro","water",0.321286596830513
2015,"174","hydro","water",0.494672754946728
2015,"1760","hydro","water",0.875951293759513
2015,"2192","hydro","water",0.546813165905632
2015,"2355","hydro","water",0.513644270493586
2015,"2552","hydro","water",0.418930745814307
2015,"2575","hydro","water",0.486396499238965
2015,"2597","hydro","water",0.463698630136986
2015,"2608","hydro","water",0.366038812785388
2015,"2610","hydro","water",0.226441210045662
2015,"266","hydro","water",0.338767465325877
2015,"2730","hydro","water",0.318188736681887
2015,"2745","hydro","water",0.213812785388128
2015,"295","hydro","water",0.325968205648571
2015,"3041","hydro","water",0.362183478621835
2015,"3145","hydro","water",1
2015,"321","hydro","water",0.128356164383562
2015,"3271","hydro","water",0.272201293759513
2015,"391","hydro","water",0.340789098173516
2015,"4056","hydro","water",1
2015,"4060","hydro","water",0.641688410524027
2015,"4074","hydro","water",0.403088199951935
2015,"54969","hydro","water",0.608485540334855
2015,"55864","hydro","water",0.453787671232877
2015,"559","hydro","water",0.324236301369863
2015,"6396","hydro","water",0.687102694959262
2015,"6430","hydro","water",0.358325722983257
2015,"724","hydro","water",0.271882134703196
2015,"729","hydro","water",0.211740233384069
2015,"835","hydro","water",1
2015,"999","hydro","water",0.17917537342311
2015,"10656","hydro","water",1
2015,"1491","hydro","water",0.774150970319635
2015,"1513","hydro","water",0.682077625570776
2015,"2360","hydro","water",0.293735730593607
2015,"2605","hydro","water",1
2015,"2621","hydro","water",0.30238299086758
2015,"3124","hydro","water",0.575981735159817
2015,"3153","hydro","water",0.139591894977169
2015,"3255","hydro","water",0.371002029426687
2015,"3826","hydro","water",0.218739023533544
2015,"3914","hydro","water",0.283009893455099
2015,"4122","hydro","water",0.774590943683409
2015,"54675","hydro","water",0.268493150684932
2015,"54885","hydro","water",1
2015,"6012","hydro","water",0.355102105530188
2015,"718","hydro","water",0.25699200913242
2015,"1776","hydro","water",0.490223627209929
2015,"1786","hydro","water",0.598839421613394
2015,"2014","hydro","water",0.658447488584475
2015,"2181","hydro","water",0.605398592085236
2015,"2359","hydro","water",0.510630707762557
2015,"2540","hydro","water",0.623230593607306
2015,"2612","hydro","water",0.786256523157208
2015,"2773","hydro","water",0.198883815322172
2015,"3049","hydro","water",1
2015,"3581","hydro","water",0.417400521852577
2015,"3582","hydro","water",0.485254946727549
2015,"3585","hydro","water",0.347222222222222
2015,"3646","hydro","water",0.135943683409437
2015,"3739","hydro","water",0.111324200913242
2015,"3750","hydro","water",0.745018679950187
2015,"3789","hydro","water",0.426869292237443
2015,"4012","hydro","water",0.807077625570776
2015,"4178","hydro","water",0.645298230593607
2015,"54896","hydro","water",0.38183201881832
2015,"554","hydro","water",0.886986301369863
2015,"58679","hydro","water",0.338432267884323
2015,"6636","hydro","water",0.475443243436073
2015,"704","hydro","water",0.367294520547945
2015,"10539","hydro","water",1
2015,"1365","hydro","water",0.366817533817823
2015,"1480","hydro","water",0.464611872146119
2015,"1508","hydro","water",1
2015,"1722","hydro","water",0.550175215036636
2015,"1751","hydro","water",1
2015,"1844","hydro","water",0.248097412480974
2015,"21","hydro","water",0.265106921651069
2015,"220","hydro","water",0.136911927494119
2015,"2352","hydro","water",1
2015,"2551","hydro","water",1
2015,"2561","hydro","water",0.634189497716895
2015,"2590","hydro","water",0.562374429223744
2015,"2591","hydro","water",0.742066210045662
2015,"2601","hydro","water",0.632134703196347
2015,"2729","hydro","water",0.299476788432268
2015,"281","hydro","water",0.357550554468363
2015,"282","hydro","water",0.199000370233247
2015,"3033","hydro","water",0.59490225456621
2015,"322","hydro","water",0.116026359485264
2015,"3740","hydro","water",0.367544235159817
2015,"3745","hydro","water",0.602191333154266
2015,"3916","hydro","water",1
2015,"3988","hydro","water",1
2015,"4000","hydro","water",0.430555555555556
2015,"54639","hydro","water",1
2015,"54898","hydro","water",0.393401826484018
2015,"553","hydro","water",0.696535636291443
2015,"6379","hydro","water",0.117333086511169
2015,"6424","hydro","water",1
2015,"6505","hydro","water",0.711831856030083
2015,"6519","hydro","water",0.851217656012177
2015,"10613","hydro","water",1
2015,"13","hydro","water",0.384108447488584
2015,"2586","hydro","water",0.420707762557078
2015,"2588","hydro","water",0.453724315068493
2015,"283","hydro","water",0.29180503666805
2015,"336","hydro","water",0.318790946992257
2015,"337","hydro","water",0.323605320627358
2015,"3421","hydro","water",0.19229775135694
2015,"3717","hydro","water",0.546433419721091
2015,"63","hydro","water",0.922517123287671
2015,"7810","hydro","water",0.202054794520548
2015,"903","hydro","water",0.537256122872561
2015,"1469","hydro","water",0.681647940074906
2015,"150","hydro","water",0.164787495609413
2015,"1638","hydro","water",0.420091324200913
2015,"2191","hydro","water",0.522359631320819
2015,"2193","hydro","water",0.67282331088925
2015,"2349","hydro","water",0.308040726432725
2015,"2582","hydro","water",0.2974600456621
2015,"2715","hydro","water",0.326949095213935
2015,"3704","hydro","water",1
2015,"3798","hydro","water",0.135464231354642
2015,"54867","coal","coal",0.585529551480336
2015,"55684","hydro","water",0.520852359208524
2015,"6527","hydro","water",0.244198837691988
2015,"6546","hydro","water",1
2015,"10531","hydro","water",0.535248604769153
2015,"1173","hydro","water",0.400477376504774
2015,"166","hydro","water",0.213957517938682
2015,"1707","hydro","water",0.344089294774226
2015,"1773","hydro","water",0.345734744707347
2015,"1774","hydro","water",0.530793378995434
2015,"1821","hydro","water",1
2015,"1896","hydro","water",1
2015,"19","hydro","water",0.242892267549802
2015,"2556","hydro","water",0.350228310502283
2015,"287","hydro","water",0.300969663570041
2015,"326","hydro","water",0.25220700152207
2015,"3583","hydro","water",0.368388508371385
2015,"3584","hydro","water",0.372621765601218
2015,"3765","hydro","water",0.380565068493151
2015,"50267","hydro","water",0.615949119373777
2015,"50636","hydro","water",1
2015,"6280","hydro","water",0.29933647260274
2015,"6483","hydro","water",0.472789339655778
2015,"3034","hydro","water",0.440464865550482
2015,"3437","hydro","water",0.453303367579909
2015,"3586","hydro","water",0.444254185692542
2015,"473","hydro","water",0.54562404870624
2015,"50395","hydro","water",1
2015,"2596","hydro","water",0.651826484018265
2015,"2746","hydro","water",0.655885337392187
2015,"4019","hydro","water",1
2015,"10550","hydro","water",0.240804160324708
2015,"1511","hydro","water",1
2015,"4053","hydro","water",1
2015,"54900","hydro","water",0.828472623150626
2015,"557","hydro","water",0.587899543378995
2015,"10487","hydro","water",1
2015,"1500","hydro","water",0.305555555555556
2015,"1604","hydro","water",0.486158675799087
2015,"2274","hydro","water",0.543130642406497
2015,"3666","hydro","water",0.513952308472856
2015,"6431","hydro","water",1
2015,"6560","hydro","water",0.616256024860477
2015,"6561","hydro","water",0.515188990360223
2015,"1504","hydro","water",1
2015,"2260","hydro","water",0.339191300168229
2015,"2273","hydro","water",0.399706457925636
2015,"3411","hydro","water",0.449590118360056
2015,"50011","hydro","water",0.589828990957113
2015,"50447","hydro","water",1
2015,"6432","hydro","water",0.968440829528158
2015,"9864","hydro","water",1
2015,"10279","hydro","water",1
2015,"10493","hydro","water",1
2015,"1486","hydro","water",0.5307700290577
2015,"3711","hydro","water",0.525646879756469
2015,"55","hydro","water",0.451615735862311
2015,"551","hydro","water",0.23601598173516
2015,"752","hydro","water",0.314676914091537
2015,"814","hydro","water",0.716666666666667
2015,"822","hydro","water",0.672552004058853
2015,"10412","hydro","water",0.231527604815276
2015,"2303","hydro","water",0.245433789954338
2015,"2574","hydro","water",0.865411918191934
2015,"3825","hydro","water",0.364515200131638
2015,"4063","hydro","water",0.645547945205479
2015,"4075","hydro","water",0.542456972251493
2015,"6562","hydro","water",0.388458671139689
2015,"16","hydro","water",0.314371419774768
2015,"2634","hydro","water",0.11205680902498
2015,"2719","hydro","water",0.566374890790103
2015,"3661","hydro","water",0.298185532323961
2015,"3774","hydro","water",0.350590921300027
2015,"4182","hydro","water",0.277078687480089
2015,"50284","coal","coal",0.896280052185258
2015,"54103","hydro","water",1
2015,"6450","hydro","water",0.807921381774866
2015,"1694","hydro","water",1
2015,"215","hydro","water",0.129647749510763
2015,"2278","hydro","water",1
2015,"2583","hydro","water",0.566666666666667
2015,"2598","hydro","water",1
2015,"2604","hydro","water",0.979452054794521
2015,"2623","hydro","water",0.289583333333333
2015,"2624","hydro","water",0.188299086757991
2015,"2631","hydro","water",0.278073735836293
2015,"264","hydro","water",0.345462328767123
2015,"3053","hydro","water",1
2015,"3068","hydro","water",0.801901151603917
2015,"3254","hydro","water",0.259284627092846
2015,"3753","hydro","water",0.706131767775603
2015,"6402","hydro","water",0.154027757319847
2015,"1871","hydro","water",0.808346017250127
2015,"2009","hydro","water",0.335388127853881
2015,"2227","hydro","water",0.734737020125148
2015,"2228","hydro","water",0.605820860815153
2015,"2229","hydro","water",0.73869101978691
2015,"2750","hydro","water",0.306062912227296
2015,"3305","hydro","water",0.288066385669125
2015,"3737","hydro","water",1
2015,"3869","hydro","water",0.381792237442922
2015,"3915","hydro","water",0.884166153912584
2015,"7822","hydro","water",1
2015,"2106","hydro","water",0.827842904812083
2015,"2578","hydro","water",0.369710806697108
2015,"262","hydro","water",0.40643746082908
2015,"2747","hydro","water",0.579485878572637
2015,"279","hydro","water",0.364590128288758
2015,"3319","hydro","water",0.190346563634235
2015,"3731","hydro","water",1
2015,"3878","hydro","water",1
2015,"3972","hydro","water",0.707841831557585
2015,"447","hydro","water",0.836948249619482
2015,"707","hydro","water",1
2015,"8902","hydro","water",1
2015,"10686","hydro","water",0.140910237923576
2015,"154","hydro","water",1
2015,"1781","hydro","water",0.477444824961948
2015,"237","hydro","water",0.324652345371523
2015,"3394","hydro","water",0.378640528041213
2015,"3414","hydro","water",0.700160134449518
2015,"3420","hydro","water",1
2015,"516","hydro","water",0.336503336845803
2015,"1510","hydro","water",1
2015,"268","hydro","water",0.356554575239274
2015,"2714","hydro","water",0.429813546423135
2015,"3035","hydro","water",0.139155251141552
2015,"3415","hydro","water",1
2015,"3847","hydro","water",1
2015,"4005","biomass","biomass",0.26647454037491
2015,"2981","hydro","water",0.925113802920119
2015,"3398","hydro","water",1
2015,"387","hydro","water",1
2015,"48","hydro","water",1
2015,"50807","biomass","biomass",1
2015,"7867","hydro","water",0.800513698630137
2015,"10430","ST","gas",0.260670432477825
2015,"1377","hydro","water",1
2015,"1574","hydro","water",0.68711998430903
2015,"2609","hydro","water",0.930154597028819
2015,"3402","hydro","water",1
2015,"3913","hydro","water",0.873438356164384
2015,"494","hydro","water",0.90958904109589
2015,"54322","hydro","water",0.775983909545553
2015,"1856","hydro","water",0.792133665421337
2015,"1865","hydro","water",1
2015,"196","hydro","water",0.707961334878121
2015,"2188","hydro","water",1
2015,"2780","hydro","water",0.212126100191913
2015,"3400","hydro","water",1
2015,"3675","hydro","water",0.407697325505545
2015,"3762","hydro","water",0.416967075222302
2015,"3983","hydro","water",1
2015,"445","hydro","water",0.526118529603622
2015,"50041","ST","gas",0.483162100456621
2015,"57919","biomass","biomass",1
2015,"58081","coal","coal",0.312442922374429
2015,"6416","hydro","water",0.600256624600007
2015,"6440","hydro","water",1
2015,"7079","hydro","water",0.672526636225266
2015,"1505","hydro","water",0.653178680147858
2015,"2368","hydro","water",0.776103500761035
2015,"239","hydro","water",0.182857779262724
2015,"291","hydro","water",0.318652632285791
2015,"3397","hydro","water",0.629107052257737
2015,"3720","hydro","water",0.452870189171559
2015,"4043","hydro","water",1
2015,"4119","hydro","water",0.750449702504497
2015,"4120","hydro","water",0.574827374986079
2015,"49","hydro","water",1
2015,"54374","ST","gas",0.284397787144362
2015,"57916","ST","gas",0.221137704581602
2015,"57950","coal","coal",0.177622672989111
2015,"6408","hydro","water",0.393584474885845
2015,"6506","hydro","water",1
2015,"6543","hydro","water",1
2015,"702","hydro","water",0.939718109113944
2015,"771","hydro","water",1
2015,"815","hydro","water",0.82809910366988
2015,"823","hydro","water",0.773821312647852
2015,"84","hydro","water",1
2015,"1785","hydro","water",0.395357686453577
2015,"1926","MSW","MSW",0.578443309509629
2015,"231","hydro","water",0.384050438677903
2015,"2779","hydro","water",0.81013386686459
2015,"3071","hydro","water",0.578966894977169
2015,"3175","hydro","water",1
2015,"3418","hydro","water",0.261655330416032
2015,"4080","hydro","water",1
2015,"4147","hydro","water",0.682420091324201
2015,"443","hydro","water",0.54204425711275
2015,"56163","coal","coal",0.797255795574289
2015,"57919","ST","gas",0.134831826484018
2015,"6398","hydro","water",1
2015,"6438","hydro","water",0.268427919112851
2015,"6618","hydro","water",1
2015,"7","ST","gas",0.164623709549335
2015,"7820","hydro","water",0.757755422374429
2015,"816","hydro","water",0.394627092846271
2015,"1934","MSW","MSW",0.992352465753425
2015,"2568","hydro","water",0.393683409436834
2015,"275","hydro","water",0.174840545046025
2015,"2751","hydro","water",0.175799086757991
2015,"3040","hydro","water",0.986086993804532
2015,"319","hydro","water",0.347001216783766
2015,"3293","hydro","water",0.278403346351327
2015,"3321","hydro","water",0.863926940639269
2015,"3424","hydro","water",0.959671486555048
2015,"4007","hydro","water",0.388296224458183
2015,"4068","hydro","water",1
2015,"4079","hydro","water",1
2015,"4180","hydro","water",0.730923389142567
2015,"50316","ST","gas",0.513698630136986
2015,"513","hydro","water",0.145428716387621
2015,"57914","coal","coal",0.185502283105023
2015,"58066","ST","gas",0.428514284041681
2015,"6417","hydro","water",0.610123456790123
2015,"6451","hydro","water",0.547865096531283
2015,"6580","hydro","water",1
2015,"810","hydro","water",0.948776255707763
2015,"10824","hydro","water",0.483887801696021
2015,"1475","hydro","water",1
2015,"1493","hydro","water",0.924135681669928
2015,"152","hydro","water",0.51058848196813
2015,"2530","hydro","water",1
2015,"292","hydro","water",0.504134647510859
2015,"3036","hydro","water",0.283707508878742
2015,"3416","hydro","water",0.426303148905889
2015,"3728","hydro","water",0.415182648401827
2015,"4142","hydro","water",0.379343088418431
2015,"50082","hydro","water",1
2015,"50244","coal","coal",1
2015,"50409","hydro","water",1
2015,"50933","coal","coal",0.303534663917121
2015,"50933","ST","gas",0.143906575342466
2015,"517","hydro","water",0.267715203788263
2015,"52089","ST","gas",1
2015,"54407","ST","gas",0.212381563926941
2015,"6393","hydro","water",0.730060882800609
2015,"6623","hydro","water",1
2015,"10855","coal","coal",0.23860605022831
2015,"1380","hydro","water",0.95290377135126
2015,"1391","ST","gas",1
2015,"1723","coal","coal",1
2015,"2203","hydro","water",0.533594716852302
2015,"2638","hydro","water",0.237595129375951
2015,"2743","hydro","water",0.169163812785388
2015,"3037","hydro","water",0.355728518057285
2015,"3982","biomass","biomass",0.921159246575343
2015,"50408","hydro","water",1
2015,"505","hydro","water",0.498546423135464
2015,"52106","ST","gas",0.767439748858447
2015,"54207","ST","gas",0.411680387570999
2015,"812","hydro","water",0.518361348245208
2015,"833","hydro","water",1
2015,"1777","hydro","water",0.349315068493151
2015,"1780","hydro","water",0.341122050989346
2015,"1977","hydro","water",0.732086406743941
2015,"2357","hydro","water",0.690363087347179
2015,"2483","hydro","water",0.162301369863014
2015,"2493","ST","gas",0.41157879724848
2015,"2549","coal","coal",0.217646055936073
2015,"3003","hydro","water",0.596135029354207
2015,"3004","hydro","water",0.352859735393982
2015,"3020","hydro","water",0.240296803652968
2015,"3021","hydro","water",0.141122233930453
2015,"3075","hydro","water",1
2015,"3077","hydro","water",0.253940639269406
2015,"3395","hydro","water",0.149445285247994
2015,"3401","hydro","water",0.454987469827652
2015,"3648","ST","gas",0.109117859263877
