"YEAR","generation","consumption","prime_mover","fuel"
1990,9475,6966,"IC","FO2"
1990,3827,766,"IC","FO2"
1990,15224,12,"HY","WAT"
1990,11625,8994,"IC","FO2"
1990,6015,7345,"IC","FO2"
1990,6037,324,"ST","FO2"
1990,15520,9253,"ST","BIT"
1990,12161,7970,"ST","NG"
1990,1896,617,"GT","FO2"
1990,7115,5514,"GT","NG"
1990,7086,3046,"ST","FO2"
1990,4716,4685,"ST","NG"
1990,13202,4752,"GT","FO2"
1990,18854,5031,"GT","NG"
1990,19805,12,"HY","WAT"
1990,17954,12,"HY","WAT"
1990,13981,9696,"ST","FO2"
1990,8607,17997,"ST","BIT"
1990,9938,9954,"GT","FO2"
1990,14536,12,"HY","WAT"
1990,17323,12,"HY","WAT"
1990,14216,12,"HY","WAT"
1990,9121,12,"HY","WAT"
1990,19528,12779,"ST","FO2"
1990,18790,5985,"ST","BIT"
1990,20893,14911,"ST","FO2"
1990,29036,11325,"ST","BIT"
1990,16292,11558,"ST","FO2"
1990,14776,6607,"ST","BIT"
1990,12891,8388,"ST","NG"
1990,11462,7631,"GT","FO2"
1990,14742,6643,"GT","NG"
1990,18726,12,"HY","WAT"
1990,15247,12,"HY","WAT"
1990,18874,12,"HY","WAT"
1990,8033,2236,"ST","FO6"
1990,1896,12,"IC","FO2"
1990,10104,9437,"GT","FO2"
1990,23452,12,"HY","WAT"
1990,18051,12,"HY","WAT"
1990,19737,12,"HY","WAT"
1990,11091,12,"HY","WAT"
1990,4950,12,"HY","WAT"
1990,16556,12,"HY","WAT"
1990,15199,12,"HY","WAT"
1990,18310,12,"HY","WAT"
1990,14024,12,"HY","WAT"
1990,13649,8269,"ST","FO2"
1990,19622,9127,"ST","BIT"
1990,10280,11817,"GT","FO2"
1990,19559,9464,"ST","FO2"
1990,21958,7164,"ST","BIT"
1990,1896,12,"ST","NG"
1990,15347,12,"HY","WAT"
1990,1897,88,"GT","FO2"
1990,17547,11505,"GT","NG"
1990,1896,12,"ST","FO2"
1990,6471,3294,"ST","FO6"
1990,10731,11277,"ST","BIT"
1990,18895,13174,"ST","NG"
1990,1898,3692,"GT","FO2"
1990,12203,9542,"GT","NG"
1990,1896,12,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,12474,8991,"ST","NG"
1990,27230,12,"HY","WAT"
1990,11850,12,"HY","WAT"
1990,17527,12,"HY","WAT"
1990,10643,4966,"ST","NG"
1990,16474,14641,"IC","FO2"
1990,12605,7802,"IC","FO6"
1990,3696,12,"CW","NG"
1990,11419,12,"HY","WAT"
1990,14171,12,"HY","WAT"
1990,4184,5843,"ST","BIT"
1990,4121,6359,"ST","NG"
1990,1542,12,"GT","NG"
1990,17029,12,"HY","WAT"
1990,17366,12,"HY","WAT"
1990,18783,12,"HY","WAT"
1990,10779,12,"HY","WAT"
1990,12202,12,"HY","WAT"
1990,16574,12,"HY","WAT"
1990,8178,3663,"ST","NG"
1990,12093,12,"HY","WAT"
1990,18801,18939,"ST","FO6"
1990,17379,16204,"ST","FO6"
1990,8347,8330,"ST","FO6"
1990,16671,8275,"GT","FO2"
1990,8103,10610,"IC","FO2"
1990,10602,10542,"IC","FO2"
1990,18923,11914,"GT","FO2"
1990,9669,12,"HY","WAT"
1990,10994,13899,"ST","FO6"
1990,23228,12,"HY","WAT"
1990,11648,12,"HY","WAT"
1990,17250,12,"HY","WAT"
1990,17881,12,"HY","WAT"
1990,12252,12,"HY","WAT"
1990,20347,12,"HY","WAT"
1990,6913,11155,"IC","FO2"
1990,16719,12,"HY","WAT"
1990,12418,12,"HY","WAT"
1990,1896,3671,"ST","FO2"
1990,11587,11292,"IC","FO2"
1990,13937,11399,"GT","FO2"
1990,8056,12,"HY","WAT"
1990,17278,12,"HY","WAT"
1990,13638,12,"HY","WAT"
1990,14533,12,"HY","WAT"
1990,11685,12,"HY","WAT"
1990,16769,12,"HY","WAT"
1990,22489,12,"HY","WAT"
1990,8212,12,"HY","WAT"
1990,23212,12,"HY","WAT"
1990,9480,12,"HY","WAT"
1990,8930,7396,"IC","FO2"
1990,25824,12,"HY","WAT"
1990,27220,12,"HY","WAT"
1990,20529,12,"HY","WAT"
1990,17393,12,"HY","WAT"
1990,16684,12,"HY","WAT"
1990,22795,12,"HY","WAT"
1990,13749,12,"HY","WAT"
1990,14476,12,"HY","WAT"
1990,19029,12,"HY","WAT"
1990,16093,12,"HY","WAT"
1990,16779,12,"HY","WAT"
1990,15895,12,"HY","WAT"
1990,15313,12,"HY","WAT"
1990,20327,12,"HY","WAT"
1990,17390,12,"HY","WAT"
1990,14196,12,"HY","WAT"
1990,16295,12,"HY","WAT"
1990,17319,12,"HY","WAT"
1990,9322,12,"HY","WAT"
1990,17765,12,"HY","WAT"
1990,8621,12,"HY","WAT"
1990,6798,12,"HY","WAT"
1990,17841,12,"HY","WAT"
1990,12319,12,"HY","WAT"
1990,23321,12,"HY","WAT"
1990,8300,12,"HY","WAT"
1990,21260,11776,"ST","FO2"
1990,14020,7264,"ST","BIT"
1990,10954,6948,"GT","NG"
1990,13502,8840,"ST","FO2"
1990,17659,9134,"ST","BIT"
1990,14495,15119,"ST","FO2"
1990,18921,6992,"ST","BIT"
1990,12825,14179,"ST","FO2"
1990,20297,8593,"ST","BIT"
1990,10147,9199,"IC","FO2"
1990,16964,11817,"ST","FO2"
1990,7578,4579,"ST","FO6"
1990,10680,11806,"ST","BIT"
1990,1896,12,"GT","FO2"
1990,8938,6464,"GT","FO2"
1990,4476,1325,"GT","NG"
1990,20529,12902,"ST","BIT"
1990,17226,13896,"ST","NG"
1990,10605,8455,"GT","FO2"
1990,4511,2183,"GT","NG"
1990,10338,12,"HY","WAT"
1990,15737,12,"ST","UR"
1990,20438,12,"ST","UR"
1990,4220,1877,"GT","FO2"
1990,7312,7654,"GT","NG"
1990,12519,5706,"ST","BIT"
1990,12203,7326,"ST","NG"
1990,16546,13313,"IC","FO2"
1990,9363,5569,"GT","FO2"
1990,12946,7871,"GT","NG"
1990,1896,12,"ST","FO2"
1990,18515,7054,"ST","BIT"
1990,18159,13409,"ST","NG"
1990,8705,9576,"GT","FO2"
1990,12110,5310,"GT","NG"
1990,1896,12,"ST","FO2"
1990,15527,8281,"ST","BIT"
1990,20211,10475,"ST","NG"
1990,19525,12,"ST","UR"
1990,17853,12,"ST","UR"
1990,10499,2860,"GT","FO2"
1990,14087,11106,"ST","FO2"
1990,8146,11938,"ST","BIT"
1990,18250,10771,"ST","NG"
1990,15766,9838,"GT","FO2"
1990,14968,7267,"ST","FO2"
1990,9570,8505,"ST","BIT"
1990,20751,12,"ST","UR"
1990,12695,12,"ST","UR"
1990,21961,12778,"ST","BIT"
1990,22558,11498,"ST","NG"
1990,15790,13982,"IC","FO2"
1990,15111,9035,"GT","FO2"
1990,17089,15510,"ST","FO2"
1990,24231,9357,"ST","BIT"
1990,16113,13234,"ST","FO2"
1990,25934,10930,"ST","BIT"
1990,8363,7384,"ST","FO2"
1990,17571,7943,"ST","FO6"
1990,15770,14770,"ST","BIT"
1990,1896,12,"ST","FO2"
1990,7057,15449,"ST","BIT"
1990,10351,6226,"ST","NG"
1990,3935,2325,"GT","FO2"
1990,3893,2510,"GT","NG"
1990,3043,930,"GT","FO2"
1990,13988,6635,"GT","NG"
1990,10445,10502,"ST","FO2"
1990,24561,11214,"ST","BIT"
1990,5839,5540,"GT","FO2"
1990,18892,14697,"ST","FO2"
1990,11745,15891,"ST","BIT"
1990,15405,12413,"ST","NG"
1990,8001,12,"HY","WAT"
1990,4149,814,"GT","FO2"
1990,4754,3321,"GT","NG"
1990,10696,12,"HY","WAT"
1990,18094,12,"ST","GEO"
1990,20230,12,"HY","WAT"
1990,11899,12,"HY","WAT"
1990,3205,3274,"ST","FO2"
1990,7940,6266,"ST","NG"
1990,3219,3213,"GT","FO2"
1990,13285,12,"HY","WAT"
1990,15363,12,"HY","WAT"
1990,4110,2425,"ST","FO2"
1990,8768,9082,"IC","FO2"
1990,1896,12,"IC","NG"
1990,4020,2435,"IC","FO2"
1990,23571,7030,"IC","FO2"
1990,1896,5602,"IC","NG"
1990,19846,9692,"IC","FO2"
1990,13301,8005,"IC","NG"
1990,4089,5577,"IC","FO2"
1990,6303,5846,"IC","NG"
1990,13045,13084,"IC","FO2"
1990,3718,3015,"IC","NG"
1990,6272,5641,"IC","FO2"
1990,8234,7396,"IC","NG"
1990,16003,11720,"IC","FO2"
1990,7566,6355,"IC","NG"
1990,7887,11402,"IC","FO2"
1990,15877,7492,"IC","FO2"
1990,10138,8070,"IC","NG"
1990,946,12,"ST","NG"
1990,10752,13124,"IC","FO2"
1990,2825,5894,"GT","FO2"
1990,14408,12,"HY","WAT"
1990,10580,11876,"IC","FO2"
1990,18285,11113,"IC","NG"
1990,1896,12,"IC","FO2"
1990,9651,8940,"IC","FO2"
1990,5538,3027,"IC","NG"
1990,15646,8046,"IC","FO2"
1990,12495,10518,"IC","NG"
1990,19295,9346,"ST","NG"
1990,1897,13,"IC","FO2"
1990,4944,764,"IC","NG"
1990,16835,11911,"ST","FO2"
1990,7357,18414,"ST","BIT"
1990,12320,10733,"ST","FO2"
1990,15366,11215,"ST","BIT"
1990,10867,10684,"GT","FO2"
1990,14228,10655,"IC","FO2"
1990,17473,10212,"IC","NG"
1990,21556,6369,"IC","FO2"
1990,10470,9478,"IC","NG"
1990,3586,584,"ST","BIT"
1990,14600,10532,"ST","NG"
1990,13903,12533,"IC","FO2"
1990,16540,10092,"ST","FO2"
1990,18882,16493,"ST","BIT"
1990,9901,12,"HY","WAT"
1990,17281,12254,"ST","BIT"
1990,18724,12400,"ST","NG"
1990,14087,13730,"ST","FO2"
1990,28172,12281,"ST","BIT"
1990,13507,10946,"ST","FO2"
1990,10379,12260,"ST","BIT"
1990,9192,12,"HY","WAT"
1990,19626,12,"HY","WAT"
1990,14171,8962,"ST","FO2"
1990,20475,5838,"ST","BIT"
1990,15544,12,"HY","WAT"
1990,21343,8933,"ST","FO2"
1990,11974,16620,"ST","BIT"
1990,13290,3854,"IC","FO2"
1990,5218,7787,"GT","FO2"
1990,12846,14953,"ST","FO2"
1990,24140,10462,"ST","BIT"
1990,9835,7726,"IC","FO2"
1990,4736,451,"ST","FO2"
1990,7726,6534,"ST","BIT"
1990,9462,4483,"ST","NG"
1990,1896,12,"ST","FO2"
1990,1562,12,"ST","BIT"
1990,1896,12,"ST","NG"
1990,13119,10592,"ST","FO2"
1990,27509,11986,"ST","BIT"
1990,12444,8440,"IC","FO2"
1990,1896,12,"ST","PC"
1990,14628,7607,"ST","BIT"
1990,10659,9903,"ST","NG"
1990,1896,12,"GT","FO2"
1990,9501,9250,"GT","NG"
1990,11564,16389,"ST","BIT"
1990,19580,12191,"ST","NG"
1990,1896,12,"GT","FO2"
1990,7134,7113,"GT","NG"
1990,13468,9146,"ST","BIT"
1990,18141,12889,"ST","NG"
1990,15333,12,"HY","WAT"
1990,20434,12,"HY","WAT"
1990,3651,12,"HY","WAT"
1990,17562,10782,"ST","FO2"
1990,20632,7337,"ST","BIT"
1990,15898,12738,"IC","FO2"
1990,11295,12770,"IC","FO2"
1990,11526,13375,"ST","FO2"
1990,14044,11989,"ST","BIT"
1990,16308,12,"HY","WAT"
1990,4980,9222,"IC","FO2"
1990,19247,5428,"ST","FO2"
1990,16010,11329,"ST","BIT"
1990,15183,9263,"ST","FO2"
1990,8082,13897,"ST","BIT"
1990,14423,8978,"ST","FO2"
1990,12577,5078,"ST","BIT"
1990,16221,7882,"IC","FO2"
1990,1896,12,"GT","FO2"
1990,8583,7641,"GT","NG"
1990,16952,9339,"ST","FO2"
1990,16078,11236,"ST","BIT"
1990,20075,12299,"ST","NG"
1990,10937,6889,"GT","NG"
1990,16823,6241,"GT","FO2"
1990,13391,9160,"GT","NG"
1990,4805,1911,"CT","FO2"
1990,5552,1946,"CT","NG"
1990,20670,12,"HY","WAT"
1990,16120,12546,"IC","FO2"
1990,8339,15319,"IC","NG"
1990,19402,11818,"ST","BIT"
1990,27511,8809,"GT","FO2"
1990,13275,14323,"ST","BIT"
1990,1896,12,"GT","FO2"
1990,1896,12,"GT","NG"
1990,6791,8081,"ST","FO2"
1990,9454,3314,"ST","BIT"
1990,5347,9807,"IC","FO2"
1990,12934,12343,"ST","FO2"
1990,18192,6495,"ST","BIT"
1990,17684,8381,"ST","FO2"
1990,10861,15752,"ST","BIT"
1990,14614,7400,"ST","FO2"
1990,11620,12034,"ST","BIT"
1990,7948,7674,"ST","NG"
1990,1299,16151,"IC","FO2"
1990,18457,11925,"ST","FO2"
1990,18438,17862,"ST","BIT"
1990,4615,4089,"IC","FO2"
1990,1896,12,"ST","FO2"
1990,25383,14652,"ST","BIT"
1990,18043,13107,"ST","NG"
1990,926,1628,"IC","FO2"
1990,3356,1257,"IC","FO2"
1990,12243,12,"HY","WAT"
1990,1896,13,"ST","FO2"
1990,24153,16826,"ST","BIT"
1990,9788,10265,"ST","NG"
1990,12405,12,"ST","UR"
1990,799,12,"HY","WAT"
1990,1081,12,"ST","BIT"
1990,16114,12,"HY","WAT"
1990,660,12,"IC","FO2"
1990,13275,12353,"GT","FO2"
1990,10679,12526,"ST","FO2"
1990,21557,10252,"ST","BIT"
1990,8677,7229,"ST","NG"
1990,14416,10250,"ST","BIT"
1990,11423,6220,"ST","NG"
1990,1896,13,"GT","FO2"
1990,4871,1944,"GT","NG"
1990,1896,575,"IC","FO2"
1990,15905,10192,"ST","BIT"
1990,12081,10992,"ST","NG"
1990,23370,7627,"ST","FO2"
1990,19212,9165,"ST","BIT"
1990,17153,12467,"ST","NG"
1990,3809,3330,"GT","FO2"
1990,10826,8972,"GT","NG"
1990,18010,10476,"ST","FO2"
1990,26178,13523,"ST","BIT"
1990,13545,9224,"ST","NG"
1990,6561,3298,"GT","FO2"
1990,11520,5659,"GT","NG"
1990,14500,13747,"ST","FO2"
1990,22508,11083,"ST","BIT"
1990,614,1431,"IC","FO2"
1990,26294,12,"HY","WAT"
1990,10821,7468,"IC","FO2"
1990,349,12,"IC","FO2"
1990,13136,8450,"ST","FO2"
1990,13285,4161,"ST","BIT"
1990,1896,12,"ST","NG"
1990,1896,12,"IC","FO2"
1990,1896,12,"IC","NG"
1990,1896,12,"ST","FO6"
1990,1896,2204,"IC","FO2"
1990,1896,2562,"IC","NG"
1990,8840,5339,"IC","FO2"
1990,8247,7415,"IC","NG"
1990,4847,3940,"IC","FO2"
1990,8088,4636,"IC","FO2"
1990,9867,4677,"IC","FO2"
1990,1699,12,"GT","FO2"
1990,4157,3935,"GT","NG"
1990,9471,3883,"ST","BIT"
1990,12698,8837,"ST","NG"
1990,9836,5415,"IC","FO2"
1990,2616,607,"IC","NG"
1990,4639,2196,"IC","FO2"
1990,5396,2945,"IC","NG"
1990,1406,7553,"IC","FO2"
1990,3458,5592,"IC","FO2"
1990,4252,1808,"IC","FO2"
1990,11212,2678,"IC","FO2"
1990,13779,7665,"IC","FO2"
1990,1896,12,"IC","NG"
1990,7644,10922,"IC","FO2"
1990,3549,1057,"IC","NG"
1990,1211,11257,"IC","FO2"
1990,3393,4593,"IC","NG"
1990,1329,4288,"GT","FO2"
1990,4728,2214,"IC","FO2"
1990,3059,1077,"IC","NG"
1990,7554,7692,"IC","FO2"
1990,6421,3984,"IC","NG"
1990,4861,2010,"IC","FO2"
1990,7718,9601,"IC","FO2"
1990,9707,13368,"IC","NG"
1990,8248,4738,"IC","FO2"
1990,5613,3525,"IC","FO2"
1990,4022,3714,"IC","NG"
1990,2014,1952,"ST","BIT"
1990,7436,4946,"IC","FO2"
1990,7729,5164,"ST","FO2"
1990,17797,14184,"ST","BIT"
1990,16291,12866,"ST","NG"
1990,9298,10168,"IC","FO2"
1990,10201,5650,"IC","NG"
1990,15690,8757,"IC","FO2"
1990,1896,12,"IC","FO2"
1990,8810,1873,"IC","FO2"
1990,1896,12,"IC","NG"
1990,20190,12,"HY","WAT"
1990,1896,12,"ST","FO2"
1990,21365,11202,"ST","BIT"
1990,12272,9809,"ST","NG"
1990,5346,3326,"IC","FO2"
1990,7176,3875,"GT","FO2"
1990,10129,8372,"IC","FO2"
1990,9135,6300,"IC","NG"
1990,8039,4062,"IC","FO2"
1990,4154,3120,"IC","NG"
1990,3311,3523,"IC","FO2"
1990,11581,8320,"IC","NG"
1990,11585,5759,"IC","FO2"
1990,6377,4135,"IC","NG"
1990,11124,10013,"IC","FO2"
1990,10673,6106,"IC","NG"
1990,17856,6534,"IC","FO2"
1990,14578,7997,"IC","NG"
1990,4894,1695,"IC","FO2"
1990,10218,12,"HY","WAT"
1990,5123,3832,"IC","FO2"
1990,6352,5570,"IC","NG"
1990,19004,8144,"IC","FO2"
1990,4812,12849,"IC","NG"
1990,3126,1669,"IC","FO2"
1990,3129,2515,"IC","NG"
1990,4259,656,"IC","FO2"
1990,1896,12,"CW","FO2"
1990,4346,12,"CW","NG"
1990,10511,7019,"CT","FO2"
1990,7079,2642,"CT","NG"
1990,1330,12,"ST","BIT"
1990,1896,12,"ST","NG"
1990,9633,4710,"ST","BIT"
1990,10506,5397,"ST","NG"
1990,10891,6882,"ST","BIT"
1990,14296,6431,"ST","NG"
1990,187,588,"IC","FO2"
1990,646,14,"IC","FO2"
1990,964,12,"ST","FO6"
1990,2209,873,"ST","NG"
1990,2778,1853,"GT","FO2"
1990,2621,5091,"GT","NG"
1990,1074,12,"ST","FO6"
1990,1896,1808,"ST","NG"
1990,921,1383,"IC","FO2"
1990,960,12,"ST","FO6"
1990,3238,1896,"ST","NG"
1990,1620,2260,"IC","FO2"
1990,4344,8352,"ST","NG"
1990,2878,6867,"GT","NG"
1990,1896,12,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,9145,13377,"ST","NG"
1990,4078,361,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,4656,14257,"ST","NG"
1990,1896,12,"ST","FO6"
1990,2775,5514,"ST","NG"
1990,1896,12,"GT","FO2"
1990,5918,1377,"GT","NG"
1990,1896,12,"CW","FO2"
1990,17415,6709,"CW","BIT"
1990,11150,7981,"CW","NG"
1990,2798,1679,"CT","FO2"
1990,8651,6020,"CT","NG"
1990,3905,3068,"ST","FO6"
1990,13668,15674,"ST","NG"
1990,15255,8430,"ST","FO2"
1990,22566,11040,"ST","BIT"
1990,5003,4572,"ST","FO6"
1990,17678,13509,"ST","NG"
1990,1782,12,"ST","FO6"
1990,13589,5652,"ST","NG"
1990,6959,7553,"GT","FO2"
1990,9659,9025,"GT","NG"
1990,1896,12,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,8493,13234,"ST","BIT"
1990,12368,9216,"ST","NG"
1990,2847,4001,"GT","FO2"
1990,14821,10214,"GT","NG"
1990,5673,4808,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,19477,9653,"ST","BIT"
1990,14734,6955,"ST","NG"
1990,1764,1893,"GT","FO2"
1990,14928,11708,"GT","NG"
1990,13550,12,"HY","WAT"
1990,8666,10875,"IC","FO2"
1990,14677,4528,"IC","NG"
1990,11750,9482,"IC","FO2"
1990,9022,4950,"IC","NG"
1990,5484,4288,"IC","FO2"
1990,4542,3628,"IC","NG"
1990,13010,10688,"IC","FO2"
1990,10811,6938,"IC","NG"
1990,19510,6861,"IC","FO2"
1990,21844,12704,"IC","NG"
1990,10043,5168,"IC","FO2"
1990,12894,5489,"IC","NG"
1990,1896,12,"IC","FO2"
1990,14171,9703,"IC","NG"
1990,18296,8537,"IC","FO2"
1990,15245,11560,"IC","NG"
1990,1896,12,"ST","FO6"
1990,2839,79,"ST","NG"
1990,1896,12,"IC","FO2"
1990,5667,3705,"IC","FO2"
1990,6272,5289,"IC","NG"
1990,1896,12,"ST","FO6"
1990,9802,11195,"ST","NG"
1990,14896,5679,"IC","FO2"
1990,15310,11296,"IC","NG"
1990,8024,1892,"ST","NG"
1990,3932,3787,"IC","FO2"
1990,2549,525,"IC","NG"
1990,10750,9489,"IC","FO2"
1990,11220,9314,"IC","NG"
1990,1228,532,"IC","FO2"
1990,1896,1431,"IC","NG"
1990,14061,10744,"IC","FO2"
1990,18577,14283,"IC","NG"
1990,19942,7086,"IC","FO2"
1990,22888,7818,"IC","NG"
1990,19740,6365,"IC","FO2"
1990,19452,3425,"IC","NG"
1990,5003,1579,"IC","FO2"
1990,9488,6803,"IC","NG"
1990,1896,12,"IC","FO2"
1990,7691,7096,"IC","FO2"
1990,4124,3874,"IC","NG"
1990,13336,11394,"IC","FO2"
1990,8231,7583,"IC","NG"
1990,19487,5874,"IC","FO2"
1990,20709,10624,"IC","NG"
1990,14321,15882,"IC","FO2"
1990,13837,10596,"IC","NG"
1990,1896,12,"ST","FO6"
1990,6706,10778,"ST","NG"
1990,5151,4631,"IC","FO2"
1990,4410,2586,"IC","FO2"
1990,4190,1932,"IC","NG"
1990,15218,11965,"ST","FO2"
1990,18118,12086,"ST","BIT"
1990,17587,7747,"ST","NG"
1990,9590,5351,"ST","FO2"
1990,23115,9197,"ST","BIT"
1990,16824,11250,"ST","NG"
1990,6940,9636,"GT","FO2"
1990,14075,16177,"IC","FO2"
1990,14494,11775,"IC","NG"
1990,1896,12,"GT","NG"
1990,1896,12,"ST","FO6"
1990,9580,7763,"ST","NG"
1990,12251,12466,"IC","FO2"
1990,11791,8767,"IC","NG"
1990,11907,9717,"IC","FO2"
1990,6678,12705,"IC","NG"
1990,1896,12,"ST","FO2"
1990,3749,2645,"ST","NG"
1990,1896,12,"IC","FO2"
1990,1896,12,"ST","FO2"
1990,7555,5824,"ST","NG"
1990,4397,3311,"GT","FO2"
1990,13271,8373,"GT","NG"
1990,15250,10210,"IC","FO2"
1990,13654,11615,"IC","NG"
1990,12884,8362,"IC","FO2"
1990,16856,13028,"IC","NG"
1990,11350,2771,"IC","FO2"
1990,8972,5804,"IC","NG"
1990,17358,11102,"IC","FO2"
1990,9050,9560,"IC","NG"
1990,16422,11273,"IC","FO2"
1990,9701,9131,"IC","NG"
1990,1896,12,"IC","FO2"
1990,1896,12,"IC","NG"
1990,9659,3058,"IC","FO2"
1990,10393,8103,"IC","NG"
1990,14687,11746,"IC","FO2"
1990,8561,3366,"IC","NG"
1990,10013,6708,"IC","FO2"
1990,6267,4602,"IC","NG"
1990,18762,9382,"IC","FO2"
1990,11212,9784,"IC","NG"
1990,1789,12,"GT","FO2"
1990,3602,1553,"GT","NG"
1990,2847,1017,"ST","FO2"
1990,16347,13776,"ST","NG"
1990,2647,1195,"IC","FO2"
1990,16578,16657,"IC","FO2"
1990,14890,11031,"IC","NG"
1990,12487,12278,"IC","FO2"
1990,11434,9583,"IC","NG"
1990,6941,7483,"IC","FO2"
1990,2575,2581,"IC","NG"
1990,8079,6250,"IC","FO2"
1990,6148,4057,"IC","NG"
1990,2577,6850,"IC","FO2"
1990,13046,8711,"IC","NG"
1990,6106,6973,"IC","FO2"
1990,8006,7736,"IC","NG"
1990,8208,10578,"IC","FO2"
1990,8461,6089,"IC","NG"
1990,6036,6463,"IC","FO2"
1990,12058,9162,"IC","NG"
1990,12816,7085,"IC","FO2"
1990,17125,6158,"IC","NG"
1990,6990,6967,"IC","FO2"
1990,7531,3887,"IC","NG"
1990,1896,12,"ST","FO2"
1990,5918,4194,"ST","NG"
1990,1896,13,"IC","FO2"
1990,5151,1969,"GT","FO2"
1990,17212,10189,"GT","NG"
1990,1896,12,"ST","FO2"
1990,12806,10790,"GT","NG"
1990,1808,1142,"IC","FO2"
1990,3905,901,"IC","NG"
1990,12110,9023,"GT","NG"
1990,10172,9094,"ST","FO2"
1990,21856,8118,"ST","BIT"
1990,12637,12,"HY","WAT"
1990,17716,13860,"ST","FO2"
1990,14178,6615,"ST","BIT"
1990,21505,8452,"ST","FO2"
1990,26864,10723,"ST","BIT"
1990,17605,12716,"ST","FO2"
1990,24831,10807,"ST","BIT"
1990,9154,9393,"GT","FO2"
1990,5616,5327,"GT","NG"
1990,20860,12,"HY","WAT"
1990,3442,12086,"ST","FO2"
1990,10758,11663,"ST","BIT"
1990,12357,12105,"ST","FO2"
1990,18006,11912,"ST","BIT"
1990,1896,12,"ST","FO2"
1990,10249,9603,"ST","BIT"
1990,21990,16458,"ST","NG"
1990,3555,5255,"GT","FO2"
1990,8146,6296,"GT","NG"
1990,12726,8408,"ST","FO2"
1990,25511,10183,"ST","BIT"
1990,20163,13081,"ST","NG"
1990,13722,12,"HY","WAT"
1990,9344,7608,"GT","NG"
1990,9672,6563,"GT","NG"
1990,6802,6067,"GT","NG"
1990,22037,12,"HY","WAT"
1990,14922,8609,"ST","BIT"
1990,5042,3956,"IC","FO2"
1990,15800,10900,"ST","FO2"
1990,17749,12932,"ST","BIT"
1990,27914,12,"HY","WAT"
1990,9125,8512,"ST","FO2"
1990,16184,13846,"ST","BIT"
1990,9065,9103,"ST","FO2"
1990,20761,6399,"ST","BIT"
1990,22906,12,"HY","WAT"
1990,3689,14,"ST","FO2"
1990,13421,6599,"ST","BIT"
1990,18809,11919,"ST","NG"
1990,15264,11811,"ST","FO2"
1990,10132,18121,"ST","BIT"
1990,10093,3874,"ST","FO2"
1990,9943,4905,"ST","BIT"
1990,8572,7724,"GT","FO2"
1990,9399,8931,"ST","FO2"
1990,13092,15206,"ST","BIT"
1990,11458,9201,"ST","FO2"
1990,17832,5971,"ST","BIT"
1990,23924,9856,"ST","NG"
1990,21421,16139,"GT","NG"
1990,11162,5927,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,12568,4759,"ST","BIT"
1990,16670,11637,"ST","NG"
1990,5226,1983,"ST","FO2"
1990,4174,439,"ST","FO6"
1990,18680,12934,"ST","NG"
1990,1896,12,"ST","FO2"
1990,17934,14020,"ST","NG"
1990,1896,12,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,8921,7229,"ST","NG"
1990,2564,654,"GT","FO2"
1990,15864,5745,"GT","NG"
1990,14928,6278,"ST","FO2"
1990,12223,8548,"ST","NG"
1990,7213,5952,"ST","FO2"
1990,4407,2159,"ST","FO6"
1990,20187,14143,"ST","NG"
1990,1896,12,"ST","FO2"
1990,1896,12,"ST","FO6"
1990,946,12,"ST","NG"
1990,11851,9200,"CW","FO2"
1990,10826,6917,"CW","NG"
1990,1896,12,"CT","FO2"
1990,19143,7704,"GT","FO2"
1990,7939,3368,"ST","FO6"
1990,16790,8657,"ST","NG"
1990,6211,4647,"ST","NG"
1990,1896,12,"ST","FO6"
1990,9580,6118,"ST","NG"
1990,15148,4428,"GT","NG"
1990,18000,8713,"ST","NG"
1990,1086,2526,"IC","FO2"
1990,1896,12,"IC","NG"
1990,1896,12,"ST","FO2"
1990,2374,828,"ST","FO6"
1990,16544,10899,"ST","NG"
1990,7469,10361,"ST","NG"
1990,1896,12,"ST","FO2"
1990,2470,4943,"ST","NG"
1990,7401,4484,"IC","FO2"
1990,5746,5688,"IC","NG"
1990,1896,12,"GT","NG"
1990,20816,9039,"ST","NG"
1990,6791,4921,"IC","FO2"
1990,6497,5888,"IC","NG"
1990,9703,3935,"ST","NG"
1990,1896,12,"ST","FO2"
1990,7528,3691,"ST","NG"
1990,3793,3940,"ST","FO2"
1990,16586,11944,"ST","NG"
1990,16923,7423,"IC","FO2"
1990,8029,10055,"IC","FO2"
1990,13668,12,"HY","WAT"
1990,13356,10586,"ST","FO6"
1990,27854,12,"HY","WAT"
1990,13793,12,"HY","WAT"
1990,14540,9117,"IC","FO2"
1990,20227,12,"HY","WAT"
1990,14847,12,"HY","WAT"
1990,18621,12,"HY","WAT"
1990,23020,12,"HY","WAT"
1990,13053,12,"HY","WAT"
1990,12980,12,"HY","WAT"
1990,20988,12,"HY","WAT"
1990,17355,12,"HY","WAT"
1990,9066,8193,"GT","FO2"
1990,19897,12,"HY","WAT"
1990,22193,12,"HY","WAT"
1990,14238,12,"HY","WAT"
